trainPct,selectionStrategy,evaluationMetric,accuracyPct,constructionTime,nodeCount,treeDepth,buyingDepth,maintDepth,doorsDepth,personsDepth,lugBootDepth,safetyDepth
52,BEST,GINI_IMPURITY,90.7117,1.1877,310,6,3.10,3.58,4.46,1.00,4.21,0.00
52,BEST,GINI_IMPURITY,91.3148,0.9616,257,6,3.11,3.37,4.61,1.00,4.05,0.00
52,BEST,GINI_IMPURITY,90.3498,1.0632,276,6,2.50,3.68,4.45,0.00,4.05,1.00
52,BEST,GINI_IMPURITY,90.7117,1.102,289,6,3.77,3.50,4.52,1.00,4.14,0.00
52,TOP_THREE,INFORMATION_GAIN,79.0109,1.4093,618,6,4.49,1.67,4.00,0.00,3.93,4.49
52,TOP_THREE,INFORMATION_GAIN,82.1472,1.6079,594,6,0.00,3.84,3.97,3.98,4.14,4.26
52,TOP_THREE,INFORMATION_GAIN,78.4077,1.3523,573,6,0.00,4.08,3.90,3.90,4.05,4.31
52,TOP_THREE,INFORMATION_GAIN,77.8046,1.2767,576,6,0.00,3.58,4.05,4.33,4.31,3.65
52,TOP_THREE,INFORMATION_GAIN,78.0458,1.2516,584,6,3.40,4.08,4.10,0.00,4.23,4.28
52,TOP_THREE,INFORMATION_GAIN,78.8902,1.277,600,6,4.48,4.20,3.85,4.45,4.12,0.00
52,TOP_THREE,INFORMATION_GAIN,84.5597,1.2732,460,6,4.00,3.18,4.11,3.64,4.50,0.00
52,TOP_THREE,INFORMATION_GAIN,79.7346,1.3009,534,6,1.00,4.43,4.22,0.00,3.97,4.10
52,TOP_THREE,INFORMATION_GAIN,81.9059,1.2889,527,6,4.31,4.52,4.00,4.05,4.08,0.00
52,TOP_THREE,INFORMATION_GAIN,77.8046,1.3407,632,6,4.25,4.00,3.89,0.00,3.65,4.54
52,TOP_THREE,INFORMATION_GAIN,82.7503,1.154,443,6,4.15,4.15,4.17,3.95,4.04,0.00
52,TOP_THREE,INFORMATION_GAIN,80.9409,1.4771,607,6,0.00,3.08,4.05,4.28,4.08,4.05
52,TOP_THREE,INFORMATION_GAIN,84.9216,1.2045,476,6,4.00,4.30,4.31,4.28,3.74,0.00
52,TOP_THREE,INFORMATION_GAIN,76.5983,1.3323,626,6,4.23,1.00,3.83,0.00,3.87,4.39
52,TOP_THREE,INFORMATION_GAIN,77.4427,1.2397,582,6,3.76,4.33,3.80,0.00,3.72,4.49
52,TOP_THREE,INFORMATION_GAIN,80.4584,1.3437,595,6,0.00,4.16,3.91,4.08,3.96,4.32
52,TOP_THREE,INFORMATION_GAIN,80.0965,1.2121,569,6,3.60,4.26,4.00,4.30,4.12,0.00
52,TOP_THREE,INFORMATION_GAIN,76.4777,1.2739,646,6,4.49,4.21,3.83,0.00,3.83,4.36
52,TOP_THREE,INFORMATION_GAIN,76.8396,1.2818,619,6,4.31,1.00,3.73,0.00,4.05,4.38
52,TOP_THREE,INFORMATION_GAIN,77.3221,1.2694,566,6,4.32,1.00,3.89,0.00,4.15,4.33
52,TOP_THREE,GINI_IMPURITY,86.3691,1.0902,524,6,4.43,3.86,4.06,1.00,4.50,0.00
52,TOP_THREE,GINI_IMPURITY,80.2171,1.2404,524,6,4.11,0.00,4.15,4.39,4.00,3.68
52,TOP_THREE,GINI_IMPURITY,86.4897,1.139,467,6,3.94,3.94,4.23,3.94,4.27,0.00
52,TOP_THREE,GINI_IMPURITY,78.2871,1.1094,567,6,4.38,4.37,4.14,0.00,4.07,4.31
52,TOP_THREE,GINI_IMPURITY,76.5983,1.2367,574,6,0.00,3.35,3.78,4.17,4.25,4.21
52,TOP_THREE,GINI_IMPURITY,77.0808,1.2663,667,6,0.00,4.07,4.02,4.30,3.89,4.38
52,TOP_THREE,GINI_IMPURITY,83.4741,1.1463,555,6,4.41,4.32,4.33,4.00,4.00,0.00
52,TOP_THREE,GINI_IMPURITY,79.3727,1.0665,535,6,4.57,4.38,4.00,1.00,4.26,0.00
52,TOP_THREE,GINI_IMPURITY,81.1821,1.1011,505,6,3.93,4.56,4.23,3.46,4.20,0.00
52,TOP_THREE,GINI_IMPURITY,75.2714,1.1042,613,6,4.05,4.42,4.00,0.00,3.83,4.54
52,TOP_THREE,GINI_IMPURITY,82.7503,1.3667,494,6,1.00,4.46,3.88,4.10,4.04,0.00
52,TOP_THREE,GINI_IMPURITY,78.2871,1.635,655,6,0.00,4.11,4.00,4.05,3.81,4.10
52,TOP_THREE,GINI_IMPURITY,77.9252,1.2007,585,6,0.00,3.53,4.05,4.21,4.18,4.29
52,TOP_THREE,GINI_IMPURITY,80.8203,1.1277,556,6,4.37,1.00,3.97,4.26,4.06,0.00
52,TOP_THREE,GINI_IMPURITY,74.0651,1.205,682,6,4.31,4.11,3.48,0.00,4.07,4.49
52,TOP_THREE,GINI_IMPURITY,82.7503,1.0632,478,6,4.44,4.26,4.00,0.00,4.38,3.31
52,TOP_THREE,GINI_IMPURITY,81.9059,1.2434,587,6,0.00,3.85,4.06,4.45,4.18,1.86
52,TOP_THREE,GINI_IMPURITY,77.2014,1.2476,583,6,4.21,0.00,3.86,3.88,3.82,4.30
52,TOP_THREE,GINI_IMPURITY,77.4427,1.1737,582,6,4.27,1.00,4.00,4.32,3.95,0.00
52,TOP_THREE,GINI_IMPURITY,82.3884,1.2673,535,6,0.00,3.00,4.31,4.08,4.03,3.92
53,BEST,INFORMATION_GAIN,91.2562,1.0818,292,6,2.00,3.45,4.50,1.00,4.20,0.00
53,BEST,INFORMATION_GAIN,91.8719,1.3212,299,6,2.00,3.40,4.60,1.00,4.19,0.00
53,BEST,INFORMATION_GAIN,87.9310,1.7528,316,6,2.57,3.07,4.42,1.00,4.43,0.00
53,BEST,INFORMATION_GAIN,89.5320,1.1624,291,6,2.00,3.37,4.48,1.00,4.22,0.00
53,BEST,INFORMATION_GAIN,89.9015,0.9875,278,6,2.88,3.07,4.52,1.00,4.19,0.00
53,BEST,INFORMATION_GAIN,89.5320,1.0298,296,6,2.00,3.18,4.54,1.00,4.20,0.00
53,BEST,INFORMATION_GAIN,90.0246,1.0539,272,6,2.00,3.45,4.55,1.00,4.04,0.00
53,BEST,INFORMATION_GAIN,89.5320,1.1206,314,6,2.00,3.59,4.41,1.00,4.21,0.00
53,BEST,INFORMATION_GAIN,91.6256,1.1971,309,6,2.57,3.13,4.71,1.00,4.12,0.00
53,BEST,INFORMATION_GAIN,89.1626,1.1467,287,6,2.00,3.37,4.35,1.00,4.29,0.00
53,BEST,INFORMATION_GAIN,90.5172,1.1364,240,6,2.00,3.33,4.79,1.00,3.86,0.00
53,BEST,INFORMATION_GAIN,90.3941,1.1894,308,6,2.90,2.80,4.45,1.00,4.35,0.00
53,BEST,INFORMATION_GAIN,90.0246,1.2072,285,6,3.00,3.07,4.54,1.00,4.17,0.00
53,BEST,INFORMATION_GAIN,91.1330,1.2994,295,6,3.11,3.42,4.73,1.00,4.04,0.00
53,BEST,INFORMATION_GAIN,91.3793,1.0969,295,6,2.00,3.50,4.44,1.00,4.22,0.00
53,BEST,INFORMATION_GAIN,88.7931,1.1894,262,6,2.00,3.24,4.43,1.00,4.14,0.00
53,BEST,INFORMATION_GAIN,89.2857,1.0985,295,6,2.57,3.41,4.44,1.00,4.26,0.00
53,BEST,INFORMATION_GAIN,90.3941,0.9941,304,6,2.57,3.14,4.63,1.00,4.13,0.00
53,BEST,INFORMATION_GAIN,88.3005,0.9555,303,6,2.00,3.33,4.39,1.00,4.32,0.00
53,BEST,INFORMATION_GAIN,88.5468,3.4191,280,6,2.00,3.37,4.44,1.00,4.19,0.00
53,BEST,GINI_IMPURITY,89.9015,0.9403,277,6,2.00,3.42,4.60,1.00,4.04,0.00
53,BEST,GINI_IMPURITY,93.4729,1.0525,299,6,2.57,3.14,4.64,0.00,4.20,1.00
53,BEST,GINI_IMPURITY,90.2709,1.0525,263,6,3.22,3.50,4.70,1.00,3.79,0.00
53,BEST,GINI_IMPURITY,91.7488,1.0549,293,6,3.11,3.64,4.63,1.00,4.10,0.00
53,BEST,GINI_IMPURITY,91.0099,0.9938,322,6,3.36,3.73,4.48,1.00,4.21,0.00
53,BEST,GINI_IMPURITY,90.6404,1.0211,286,6,3.09,3.53,4.58,0.00,4.10,1.00
53,BEST,GINI_IMPURITY,92.2414,1.049,295,6,3.58,3.68,4.55,0.00,4.09,1.00
53,BEST,GINI_IMPURITY,92.4877,1.1162,313,6,3.85,3.81,4.48,1.00,4.10,0.00
53,BEST,GINI_IMPURITY,89.4089,1.1332,286,6,2.00,3.32,4.56,1.00,4.21,0.00
53,BEST,GINI_IMPURITY,90.2709,1.1719,296,6,2.00,3.37,4.54,1.00,4.17,0.00
53,BEST,GINI_IMPURITY,89.4089,1.1907,292,6,3.40,3.08,4.48,1.00,4.23,0.00
53,BEST,GINI_IMPURITY,88.3005,1.1587,305,6,4.13,3.50,4.48,1.00,4.19,0.00
53,BEST,GINI_IMPURITY,88.7931,1.1165,264,6,3.50,3.33,4.35,0.00,4.28,1.00
53,BEST,GINI_IMPURITY,91.3793,1.1425,295,6,3.11,3.62,4.63,0.00,4.00,1.00
53,BEST,GINI_IMPURITY,91.1330,1.248,302,6,3.08,3.09,4.62,1.00,4.14,0.00
53,BEST,GINI_IMPURITY,92.6108,1.1558,295,6,2.50,3.68,4.61,1.00,4.17,0.00
53,BEST,GINI_IMPURITY,91.0099,1.1516,289,6,2.00,3.45,4.50,1.00,4.14,0.00
53,BEST,GINI_IMPURITY,91.0099,1.1931,307,6,3.45,3.73,4.46,1.00,4.22,0.00
53,BEST,GINI_IMPURITY,91.6256,1.1378,281,6,3.25,3.47,4.70,1.00,3.95,0.00
53,BEST,GINI_IMPURITY,88.9163,1.1321,270,6,2.00,3.33,4.50,1.00,4.11,0.00
53,TOP_THREE,INFORMATION_GAIN,80.2956,1.3259,488,6,4.21,3.89,3.96,0.00,4.37,4.04
53,TOP_THREE,INFORMATION_GAIN,76.9704,1.4228,660,6,4.41,1.00,3.95,4.30,4.20,0.00
53,TOP_THREE,INFORMATION_GAIN,73.3990,1.4815,696,6,0.00,3.29,3.59,4.21,4.25,4.29
53,TOP_THREE,INFORMATION_GAIN,77.3399,1.2443,542,6,4.27,4.21,3.76,4.37,4.12,0.00
53,TOP_THREE,INFORMATION_GAIN,76.4778,1.489,702,6,0.00,4.13,3.88,4.24,4.10,4.18
53,TOP_THREE,INFORMATION_GAIN,81.7734,1.2775,540,6,3.91,3.33,4.06,4.35,4.03,0.00
53,TOP_THREE,INFORMATION_GAIN,79.4335,1.1691,514,6,4.43,4.42,4.04,1.00,4.44,0.00
53,TOP_THREE,INFORMATION_GAIN,80.4187,1.1857,491,6,4.12,4.33,3.96,4.18,4.23,0.00
53,TOP_THREE,INFORMATION_GAIN,80.1724,1.3589,566,6,0.00,3.80,4.00,3.96,4.22,4.31
53,TOP_THREE,INFORMATION_GAIN,78.0788,1.2744,520,6,0.00,3.89,4.03,3.85,4.08,4.06
53,TOP_THREE,INFORMATION_GAIN,80.5419,1.2261,526,6,4.09,1.00,4.03,4.27,4.26,0.00
53,TOP_THREE,INFORMATION_GAIN,76.8473,1.3167,663,6,4.18,3.88,4.05,4.49,3.32,0.00
53,TOP_THREE,INFORMATION_GAIN,82.0197,1.2083,517,6,1.00,4.57,4.00,4.09,3.45,0.00
53,TOP_THREE,INFORMATION_GAIN,82.2660,1.2539,589,6,4.22,3.80,3.96,0.00,4.34,4.13
53,TOP_THREE,INFORMATION_GAIN,81.4039,1.2998,602,6,0.00,4.38,4.28,2.90,3.96,4.14
53,TOP_THREE,INFORMATION_GAIN,78.0788,1.3949,643,6,0.00,4.13,3.97,4.15,4.03,4.25
53,TOP_THREE,INFORMATION_GAIN,80.0493,1.4709,617,6,4.25,1.00,3.80,0.00,4.30,4.38
53,TOP_THREE,INFORMATION_GAIN,78.3251,1.3749,573,6,0.00,4.61,4.03,3.09,4.03,4.03
53,TOP_THREE,INFORMATION_GAIN,80.6650,1.3324,560,6,0.00,4.00,4.18,3.47,3.91,4.11
53,TOP_THREE,INFORMATION_GAIN,85.3448,1.2892,493,6,0.00,4.30,4.21,1.50,4.21,3.82
53,TOP_THREE,GINI_IMPURITY,85.8374,1.2452,466,6,0.00,4.23,4.30,1.67,4.38,2.90
53,TOP_THREE,GINI_IMPURITY,83.1281,1.164,522,6,4.33,4.34,4.11,0.00,4.10,3.91
53,TOP_THREE,GINI_IMPURITY,82.6355,1.1935,555,6,4.35,4.37,4.03,4.32,4.22,0.00
53,TOP_THREE,GINI_IMPURITY,81.4039,1.2577,588,6,4.28,1.00,4.24,4.30,4.17,0.00
53,TOP_THREE,GINI_IMPURITY,79.5567,1.4328,644,6,0.00,4.14,4.00,4.45,3.21,4.00
53,TOP_THREE,GINI_IMPURITY,83.4975,1.282,511,6,0.00,4.34,4.10,4.32,3.96,1.40
53,TOP_THREE,GINI_IMPURITY,83.0049,1.1485,499,6,4.05,4.49,4.21,1.80,4.18,0.00
53,TOP_THREE,GINI_IMPURITY,83.8670,1.242,486,6,4.25,4.37,4.31,1.00,4.44,0.00
53,TOP_THREE,GINI_IMPURITY,78.3251,1.2032,498,6,4.38,3.90,3.79,0.00,4.21,4.31
53,TOP_THREE,GINI_IMPURITY,81.7734,1.0759,466,6,4.26,4.10,4.21,1.00,4.40,0.00
53,TOP_THREE,GINI_IMPURITY,84.9754,1.0532,475,6,3.87,4.40,4.19,0.00,4.26,1.00
53,TOP_THREE,GINI_IMPURITY,81.8966,1.1402,545,6,4.34,4.40,4.09,3.91,4.32,0.00
53,TOP_THREE,GINI_IMPURITY,81.2808,1.3266,572,6,0.00,4.09,3.90,4.21,4.31,2.90
53,TOP_THREE,GINI_IMPURITY,76.4778,1.3226,592,6,0.00,3.88,4.03,3.54,4.14,4.52
53,TOP_THREE,GINI_IMPURITY,83.1281,1.3451,627,6,4.08,4.30,3.86,4.44,4.12,0.00
53,TOP_THREE,GINI_IMPURITY,83.1281,1.1709,481,6,3.56,4.32,4.07,4.17,4.29,0.00
53,TOP_THREE,GINI_IMPURITY,80.7882,1.5206,616,6,0.00,4.32,3.80,4.05,4.05,4.09
53,TOP_THREE,GINI_IMPURITY,76.9704,1.2355,643,6,4.28,4.05,3.94,4.40,3.76,0.00
53,TOP_THREE,GINI_IMPURITY,80.9113,1.2046,544,6,4.19,2.88,4.03,4.25,4.19,0.00
53,TOP_THREE,GINI_IMPURITY,74.0148,1.3284,716,6,4.14,0.00,4.07,3.89,3.91,4.39
54,BEST,INFORMATION_GAIN,89.6855,1.1058,250,6,2.88,3.14,4.50,1.00,4.08,0.00
54,BEST,INFORMATION_GAIN,88.6792,1.0306,317,6,3.33,3.81,4.54,1.00,4.29,0.00
54,BEST,INFORMATION_GAIN,89.6855,1.0045,258,6,3.45,3.31,4.55,1.00,4.05,0.00
54,BEST,INFORMATION_GAIN,90.3145,1.0467,288,6,3.00,3.35,4.63,1.00,4.08,0.00
54,BEST,INFORMATION_GAIN,91.5723,1.0602,271,6,2.00,3.45,4.67,1.00,4.04,0.00
54,BEST,INFORMATION_GAIN,89.8113,1.0304,294,6,2.00,3.40,4.50,1.00,4.25,0.00
54,BEST,INFORMATION_GAIN,89.9371,1.0234,307,6,3.00,3.07,4.54,1.00,4.32,0.00
54,BEST,INFORMATION_GAIN,89.9371,1.057,291,6,2.00,3.00,4.50,1.00,4.31,0.00
54,BEST,INFORMATION_GAIN,88.9308,1.0348,283,6,3.33,3.52,4.38,1.00,4.30,0.00
54,BEST,INFORMATION_GAIN,90.0629,1.0273,281,6,2.00,3.47,4.52,1.00,4.14,0.00
54,BEST,INFORMATION_GAIN,89.4340,1.0409,306,6,3.11,4.04,4.40,1.00,4.04,0.00
54,BEST,INFORMATION_GAIN,89.1824,1.0127,300,6,3.62,3.44,4.48,1.00,4.09,0.00
54,BEST,INFORMATION_GAIN,90.5660,1.0351,279,6,3.10,3.75,4.59,1.00,4.07,0.00
54,BEST,INFORMATION_GAIN,91.5723,1.0229,314,6,2.00,3.28,4.60,1.00,4.22,0.00
54,BEST,INFORMATION_GAIN,89.5597,1.0934,295,6,3.30,3.20,4.43,1.00,4.29,0.00
54,BEST,INFORMATION_GAIN,89.5597,1.0227,289,6,3.40,3.84,4.47,1.00,4.19,0.00
54,BEST,INFORMATION_GAIN,90.6918,0.9635,255,6,3.22,3.37,4.68,1.00,3.95,0.00
54,BEST,INFORMATION_GAIN,90.4403,1.0262,299,6,2.57,3.44,4.50,1.00,4.23,0.00
54,BEST,INFORMATION_GAIN,90.6918,1.0606,321,6,3.00,3.32,4.63,1.00,4.36,0.00
54,BEST,INFORMATION_GAIN,90.9434,1.0029,271,6,3.22,3.74,4.56,1.00,4.09,0.00
54,BEST,GINI_IMPURITY,89.3082,0.9928,271,6,3.55,3.74,4.29,1.00,4.11,0.00
54,BEST,GINI_IMPURITY,89.3082,1.0019,312,6,3.58,3.29,4.57,1.00,4.14,0.00
54,BEST,GINI_IMPURITY,92.4528,1.0563,291,6,2.57,3.20,4.72,1.00,4.13,0.00
54,BEST,GINI_IMPURITY,90.9434,1.0134,301,6,2.00,3.19,4.57,1.00,4.21,0.00
54,BEST,GINI_IMPURITY,91.8239,0.9762,311,6,3.11,3.42,4.67,0.00,4.17,1.00
54,BEST,GINI_IMPURITY,88.4277,0.9432,245,6,2.78,3.70,4.47,1.00,3.88,0.00
54,BEST,GINI_IMPURITY,87.7987,0.9436,295,6,4.00,3.67,4.20,0.00,4.26,1.00
54,BEST,GINI_IMPURITY,93.3333,0.9896,294,6,2.50,3.61,4.70,1.00,3.90,0.00
54,BEST,GINI_IMPURITY,91.3208,0.9762,299,6,3.53,3.15,4.59,1.00,4.13,0.00
54,BEST,GINI_IMPURITY,90.4403,0.9688,327,6,3.50,2.80,4.60,0.00,4.23,1.00
54,BEST,GINI_IMPURITY,91.8239,0.9399,262,6,2.00,3.33,4.65,0.00,4.07,1.00
54,BEST,GINI_IMPURITY,90.6918,0.9766,307,6,3.71,3.74,4.57,1.00,4.13,0.00
54,BEST,GINI_IMPURITY,91.1950,0.9989,321,6,2.57,3.14,4.69,1.00,4.09,0.00
54,BEST,GINI_IMPURITY,90.9434,0.9748,294,6,3.40,3.52,4.56,1.00,4.15,0.00
54,BEST,GINI_IMPURITY,90.8176,0.9775,280,6,2.00,3.45,4.67,1.00,4.10,0.00
54,BEST,GINI_IMPURITY,92.2013,0.9462,290,6,2.50,3.58,4.80,0.00,4.00,1.00
54,BEST,GINI_IMPURITY,91.9497,1.0786,291,6,3.38,3.53,4.65,1.00,4.13,0.00
54,BEST,GINI_IMPURITY,92.7044,1.189,308,6,3.11,3.52,4.68,1.00,4.09,0.00
54,BEST,GINI_IMPURITY,91.0692,1.3111,317,6,3.22,3.85,4.46,1.00,4.19,0.00
54,BEST,GINI_IMPURITY,90.9434,0.982,292,6,3.00,3.21,4.56,1.00,4.17,0.00
54,TOP_THREE,INFORMATION_GAIN,78.2390,1.4279,702,6,0.00,4.20,4.12,3.83,3.60,4.37
54,TOP_THREE,INFORMATION_GAIN,81.3836,1.3104,507,6,0.00,4.26,4.23,3.31,4.33,3.52
54,TOP_THREE,INFORMATION_GAIN,81.8868,1.3231,599,6,4.32,1.00,3.77,4.50,4.11,0.00
54,TOP_THREE,INFORMATION_GAIN,76.1006,1.3279,683,6,3.71,3.59,3.88,0.00,4.33,4.51
54,TOP_THREE,INFORMATION_GAIN,86.0377,1.2302,480,6,4.50,4.00,4.30,3.27,4.17,0.00
54,TOP_THREE,INFORMATION_GAIN,74.5912,1.611,721,6,0.00,3.97,3.95,4.23,3.89,4.27
54,TOP_THREE,INFORMATION_GAIN,79.4969,1.2239,542,6,4.00,4.55,3.86,4.53,4.16,0.00
54,TOP_THREE,INFORMATION_GAIN,82.0126,1.3584,582,6,1.00,4.34,3.84,0.00,4.31,4.17
54,TOP_THREE,INFORMATION_GAIN,79.4969,1.379,598,6,1.00,4.24,3.74,4.07,4.57,0.00
54,TOP_THREE,INFORMATION_GAIN,80.6289,1.2627,501,6,4.43,3.90,4.00,0.00,4.09,4.25
54,TOP_THREE,INFORMATION_GAIN,74.8428,2.2586,608,6,3.53,3.53,3.68,0.00,4.29,4.51
54,TOP_THREE,INFORMATION_GAIN,83.0189,2.1141,510,6,4.45,4.40,4.12,0.00,4.07,3.67
54,TOP_THREE,INFORMATION_GAIN,76.8553,3.0654,675,6,0.00,4.29,3.69,3.81,4.02,4.44
54,TOP_THREE,INFORMATION_GAIN,78.7421,2.6876,602,6,3.91,4.32,3.89,0.00,4.22,4.34
54,TOP_THREE,INFORMATION_GAIN,79.7484,2.7146,559,6,4.08,4.17,4.33,4.30,2.64,0.00
54,TOP_THREE,INFORMATION_GAIN,80.8805,2.8692,613,6,0.00,3.95,3.91,4.17,4.13,4.37
54,TOP_THREE,INFORMATION_GAIN,80.7547,2.858,526,6,1.00,4.13,3.88,4.26,4.23,0.00
54,TOP_THREE,INFORMATION_GAIN,78.3648,2.8595,684,6,4.17,3.76,4.08,0.00,3.98,4.51
54,TOP_THREE,INFORMATION_GAIN,82.6415,2.606,542,6,0.00,4.38,3.96,3.92,4.11,3.86
54,TOP_THREE,INFORMATION_GAIN,78.2390,1.5748,624,6,4.49,1.00,3.89,0.00,3.73,4.37
54,TOP_THREE,GINI_IMPURITY,80.8805,2.5353,570,6,4.28,1.67,4.21,0.00,4.27,4.31
54,TOP_THREE,GINI_IMPURITY,83.3962,1.8934,486,6,4.36,3.86,4.27,3.87,4.17,0.00
54,TOP_THREE,GINI_IMPURITY,81.3836,1.3191,553,6,0.00,3.50,4.00,4.24,4.12,3.96
54,TOP_THREE,GINI_IMPURITY,83.3962,1.3999,565,6,0.00,4.00,4.17,4.00,4.09,3.74
54,TOP_THREE,GINI_IMPURITY,79.7484,1.3847,629,6,0.00,4.39,4.03,3.93,3.89,4.27
54,TOP_THREE,GINI_IMPURITY,83.1447,1.2945,549,6,1.00,4.14,4.14,4.36,4.17,0.00
54,TOP_THREE,GINI_IMPURITY,80.3774,1.2857,569,6,4.63,4.39,4.16,3.27,3.88,0.00
54,TOP_THREE,GINI_IMPURITY,75.7233,1.4839,683,6,0.00,3.84,4.07,3.83,3.91,4.52
54,TOP_THREE,GINI_IMPURITY,78.2390,1.4389,602,6,4.32,0.00,4.05,4.33,3.96,4.18
54,TOP_THREE,GINI_IMPURITY,78.8679,1.4391,610,6,3.00,4.16,3.79,4.43,4.29,0.00
54,TOP_THREE,GINI_IMPURITY,82.1384,1.3333,524,6,2.00,3.94,4.12,0.00,4.31,4.43
54,TOP_THREE,GINI_IMPURITY,82.6415,1.3317,519,6,4.49,4.24,3.76,4.37,3.29,0.00
54,TOP_THREE,GINI_IMPURITY,85.4088,1.2852,448,6,4.34,4.08,4.12,0.00,4.14,3.88
54,TOP_THREE,GINI_IMPURITY,78.8679,1.5541,641,6,1.00,4.24,3.90,0.00,4.22,4.39
54,TOP_THREE,GINI_IMPURITY,72.5786,1.7151,609,6,0.00,4.13,3.77,4.19,3.65,4.15
54,TOP_THREE,GINI_IMPURITY,82.7673,2.0846,587,6,0.00,4.05,3.91,4.30,4.07,3.78
54,TOP_THREE,GINI_IMPURITY,86.0377,1.645,461,6,4.29,4.09,4.42,1.00,4.14,0.00
54,TOP_THREE,GINI_IMPURITY,75.8491,2.432,645,6,4.26,3.77,4.10,0.00,4.02,4.38
54,TOP_THREE,GINI_IMPURITY,77.8616,2.7409,669,6,0.00,4.04,4.00,4.17,4.02,4.27
54,TOP_THREE,GINI_IMPURITY,71.8239,2.9526,753,6,0.00,2.25,3.80,3.80,3.98,4.61
55,BEST,INFORMATION_GAIN,90.1028,1.9163,304,6,2.57,3.14,4.63,1.00,4.26,0.00
55,BEST,INFORMATION_GAIN,90.1028,1.2611,292,6,3.00,3.50,4.50,1.00,4.27,0.00
55,BEST,INFORMATION_GAIN,92.4165,1.1853,296,6,3.79,3.19,4.76,1.00,3.95,0.00
55,BEST,INFORMATION_GAIN,89.5887,1.1965,305,6,2.80,3.00,4.54,1.00,4.39,0.00
55,BEST,INFORMATION_GAIN,90.1028,1.1739,291,6,3.57,3.38,4.52,1.00,4.17,0.00
55,BEST,INFORMATION_GAIN,89.4602,1.2066,323,6,2.50,3.50,4.55,1.00,4.35,0.00
55,BEST,INFORMATION_GAIN,89.5887,1.165,307,6,3.33,3.44,4.58,1.00,4.33,0.00
55,BEST,INFORMATION_GAIN,90.2314,1.1315,282,6,2.00,3.33,4.52,1.00,4.11,0.00
55,BEST,INFORMATION_GAIN,91.2596,1.0879,293,6,2.00,3.59,4.48,1.00,4.14,0.00
55,BEST,INFORMATION_GAIN,91.5167,1.113,293,6,3.33,3.27,4.68,1.00,4.12,0.00
55,BEST,INFORMATION_GAIN,91.0026,1.1674,275,6,3.42,3.44,4.50,1.00,4.05,0.00
55,BEST,INFORMATION_GAIN,89.3316,1.1509,288,6,2.57,3.21,4.59,1.00,4.04,0.00
55,BEST,INFORMATION_GAIN,89.2031,1.1119,308,6,2.80,2.80,4.52,1.00,4.35,0.00
55,BEST,INFORMATION_GAIN,87.9177,1.0947,300,6,3.08,2.80,4.28,1.00,4.44,0.00
55,BEST,INFORMATION_GAIN,91.0026,1.093,273,6,3.11,3.00,4.72,1.00,4.00,0.00
55,BEST,INFORMATION_GAIN,88.9460,1.1643,306,6,2.00,3.22,4.50,1.00,4.31,0.00
55,BEST,INFORMATION_GAIN,92.1594,1.2236,303,6,3.00,3.14,4.63,1.00,4.19,0.00
55,BEST,INFORMATION_GAIN,90.1028,1.2208,317,6,2.00,3.24,4.58,1.00,4.27,0.00
55,BEST,INFORMATION_GAIN,89.0746,1.1782,276,6,2.00,3.29,4.58,1.00,4.19,0.00
55,BEST,INFORMATION_GAIN,90.3599,1.2459,288,6,3.00,3.39,4.52,1.00,4.27,0.00
55,BEST,GINI_IMPURITY,90.6170,1.1674,280,6,3.11,3.14,4.53,1.00,4.24,0.00
55,BEST,GINI_IMPURITY,91.9023,1.1381,274,6,3.40,3.70,4.61,0.00,3.90,1.00
55,BEST,GINI_IMPURITY,90.3599,1.1239,288,6,2.00,3.55,4.50,1.00,4.08,0.00
55,BEST,GINI_IMPURITY,89.2031,1.095,309,6,3.57,3.74,4.46,1.00,4.19,0.00
55,BEST,GINI_IMPURITY,91.5167,1.0602,302,6,3.11,3.83,4.50,0.00,4.08,1.00
55,BEST,GINI_IMPURITY,90.8740,1.0662,278,6,3.42,3.67,4.47,1.00,4.10,0.00
55,BEST,GINI_IMPURITY,92.1594,1.0656,296,6,2.50,3.43,4.68,0.00,4.09,1.00
55,BEST,GINI_IMPURITY,90.7455,1.0715,310,6,2.57,3.07,4.63,1.00,4.19,0.00
55,BEST,GINI_IMPURITY,91.9023,1.0682,301,6,3.67,3.96,4.55,1.00,3.92,0.00
55,BEST,GINI_IMPURITY,91.3882,1.047,278,6,3.11,3.65,4.80,1.00,3.95,0.00
55,BEST,GINI_IMPURITY,91.9023,1.0603,338,6,3.43,3.31,4.74,1.00,4.13,0.00
55,BEST,GINI_IMPURITY,90.4884,1.0472,310,6,3.89,3.67,4.65,1.00,4.00,0.00
55,BEST,GINI_IMPURITY,87.2751,1.0244,285,6,2.80,3.17,4.28,1.00,4.34,0.00
55,BEST,GINI_IMPURITY,93.1877,1.0425,304,6,3.11,3.45,4.56,1.00,4.27,0.00
55,BEST,GINI_IMPURITY,91.0026,1.0533,329,6,3.86,3.79,4.48,1.00,4.08,0.00
55,BEST,GINI_IMPURITY,91.1311,1.0616,312,6,3.50,3.29,4.53,1.00,4.23,0.00
55,BEST,GINI_IMPURITY,90.7455,1.028,307,6,2.00,3.12,4.70,0.00,4.23,1.00
55,BEST,GINI_IMPURITY,91.3882,1.0298,287,6,3.42,3.29,4.52,1.00,4.22,0.00
