problem_name,constructive_heuristic,perturbative_heuristic,best_cost,average_cost,worst_cost
lin318.tsp,CheapestInsertion,NodeSwap,47851.94,48948.15,49552.10
lin318.tsp,CheapestInsertion,NodeShift,46255.37,46964.71,47419.32
lin318.tsp,SemiGreedyCheapestInsertion,---,54548.67,56099.20,57381.98
lin318.tsp,SemiGreedyCheapestInsertion,TwoOpt,45562.97,46286.11,47376.68
lin318.tsp,SemiGreedyCheapestInsertion,NodeSwap,49731.56,50841.50,52134.66
lin318.tsp,SemiGreedyCheapestInsertion,NodeShift,45214.71,47010.37,47916.14
lin318.tsp,SemiGreedyRandomInsertion,---,66399.63,68128.15,69232.23
lin318.tsp,SemiGreedyRandomInsertion,TwoOpt,44539.24,46327.70,47772.54
lin318.tsp,SemiGreedyRandomInsertion,NodeSwap,55137.50,56520.72,59937.68
lin318.tsp,SemiGreedyRandomInsertion,NodeShift,49738.17,51008.73,52858.52
lin318.tsp,MSTSimple,---,57137.95,57820.59,58231.82
lin318.tsp,MSTSimple,TwoOpt,44219.94,45029.98,45630.03
lin318.tsp,MSTSimple,NodeSwap,52454.27,53277.39,53905.50
lin318.tsp,MSTSimple,NodeShift,46995.77,47373.96,48380.19
pr124.tsp,NearestNeighbour,---,67828.49,71261.53,74109.35
pr124.tsp,NearestNeighbour,TwoOpt,60069.38,61743.44,64184.44
pr124.tsp,NearestNeighbour,NodeSwap,63886.31,66465.87,68208.01
pr124.tsp,NearestNeighbour,NodeShift,60765.39,65130.59,68151.76
pr124.tsp,SemiGreedyNearestNeighbour,---,110317.06,134373.92,147252.79
pr124.tsp,SemiGreedyNearestNeighbour,TwoOpt,60222.60,62506.45,67809.41
pr124.tsp,SemiGreedyNearestNeighbour,NodeSwap,72308.49,81354.75,88554.77
pr124.tsp,SemiGreedyNearestNeighbour,NodeShift,67261.28,78155.22,93315.67
pr124.tsp,CheapestInsertion,---,65318.19,66887.42,68606.20
pr124.tsp,CheapestInsertion,TwoOpt,61279.47,62490.49,63951.26
pr124.tsp,CheapestInsertion,NodeSwap,63935.63,65131.73,67781.40
pr124.tsp,CheapestInsertion,NodeShift,61832.55,62906.40,64170.11
pr124.tsp,SemiGreedyCheapestInsertion,---,79804.33,82534.65,84675.92
pr124.tsp,SemiGreedyCheapestInsertion,TwoOpt,61217.87,62503.82,64087.85
pr124.tsp,SemiGreedyCheapestInsertion,NodeSwap,67590.45,71798.86,76191.42
pr124.tsp,SemiGreedyCheapestInsertion,NodeShift,65690.12,68064.58,70583.27
pr124.tsp,SemiGreedyRandomInsertion,---,97452.75,102283.00,107517.81
pr124.tsp,SemiGreedyRandomInsertion,TwoOpt,61288.67,62688.66,67080.18
pr124.tsp,SemiGreedyRandomInsertion,NodeSwap,72124.48,80481.06,86323.95
pr124.tsp,SemiGreedyRandomInsertion,NodeShift,67357.06,72618.01,78305.84
pr124.tsp,MSTSimple,---,73669.79,76488.03,79062.17
pr124.tsp,MSTSimple,TwoOpt,60304.03,61653.08,63334.90
pr124.tsp,MSTSimple,NodeSwap,68462.41,70524.78,72299.27
pr124.tsp,MSTSimple,NodeShift,63015.27,67425.82,69606.07
pr144.tsp,NearestNeighbour,---,60963.27,65134.49,78701.26
pr144.tsp,NearestNeighbour,TwoOpt,59139.30,60485.07,61723.84
pr144.tsp,NearestNeighbour,NodeSwap,60774.18,65644.11,68532.18
pr144.tsp,NearestNeighbour,NodeShift,60488.97,62421.85,72371.77
pr144.tsp,SemiGreedyNearestNeighbour,---,136837.52,150698.31,169734.47
pr144.tsp,SemiGreedyNearestNeighbour,TwoOpt,58828.54,60593.31,65123.63
pr144.tsp,SemiGreedyNearestNeighbour,NodeSwap,81187.41,90500.84,97243.45
pr144.tsp,SemiGreedyNearestNeighbour,NodeShift,76390.60,88236.97,98138.59
pr144.tsp,CheapestInsertion,---,71210.09,73456.30,75324.70
pr144.tsp,CheapestInsertion,TwoOpt,59662.09,61607.51,63390.50
pr144.tsp,CheapestInsertion,NodeSwap,67008.91,70794.66,74628.03
pr144.tsp,CheapestInsertion,NodeShift,66566.47,70251.40,73159.79
pr144.tsp,SemiGreedyCheapestInsertion,---,74746.14,82819.61,86683.86
pr144.tsp,SemiGreedyCheapestInsertion,TwoOpt,59336.64,61194.24,65509.11
pr144.tsp,SemiGreedyCheapestInsertion,NodeSwap,68203.14,72910.83,77401.84
pr144.tsp,SemiGreedyCheapestInsertion,NodeShift,66386.07,69789.70,72462.77
pr144.tsp,SemiGreedyRandomInsertion,---,96071.38,103283.80,113121.06
pr144.tsp,SemiGreedyRandomInsertion,TwoOpt,60438.15,62855.34,65921.87
pr144.tsp,SemiGreedyRandomInsertion,NodeSwap,79686.80,87459.58,93955.20
pr144.tsp,SemiGreedyRandomInsertion,NodeShift,69876.61,76887.93,82427.15
pr144.tsp,MSTSimple,---,73886.32,78956.00,81656.20
pr144.tsp,MSTSimple,TwoOpt,58862.09,62263.34,66275.53
pr144.tsp,MSTSimple,NodeSwap,75629.02,80043.94,81753.11
pr144.tsp,MSTSimple,NodeShift,71548.43,74547.04,77555.27
pr76.tsp,NearestNeighbour,---,132173.69,143646.81,151111.90
pr76.tsp,NearestNeighbour,TwoOpt,109518.66,113226.49,121911.78
pr76.tsp,NearestNeighbour,NodeSwap,119017.06,131875.25,145864.48
pr76.tsp,NearestNeighbour,NodeShift,120684.66,126845.04,132833.49
pr76.tsp,SemiGreedyNearestNeighbour,---,199547.83,225014.06,260291.41
pr76.tsp,SemiGreedyNearestNeighbour,TwoOpt,109817.19,117595.49,125094.44
pr76.tsp,SemiGreedyNearestNeighbour,NodeSwap,140501.87,151930.12,159621.54
pr76.tsp,SemiGreedyNearestNeighbour,NodeShift,122225.69,135115.48,149483.26
pr76.tsp,CheapestInsertion,---,122047.95,126045.71,128134.77
pr76.tsp,CheapestInsertion,TwoOpt,112722.42,117004.41,119671.81
pr76.tsp,CheapestInsertion,NodeSwap,120127.18,122981.96,126074.65
pr76.tsp,CheapestInsertion,NodeShift,116219.07,119898.00,126010.17
pr76.tsp,SemiGreedyCheapestInsertion,---,132683.36,139992.01,148865.80
pr76.tsp,SemiGreedyCheapestInsertion,TwoOpt,113537.98,117942.19,127177.49
pr76.tsp,SemiGreedyCheapestInsertion,NodeSwap,120408.68,124709.16,130854.29
pr76.tsp,SemiGreedyCheapestInsertion,NodeShift,116713.21,121663.32,128235.96
pr76.tsp,SemiGreedyRandomInsertion,---,153441.02,168047.30,184171.48
pr76.tsp,SemiGreedyRandomInsertion,TwoOpt,109281.67,114264.86,117602.54
pr76.tsp,SemiGreedyRandomInsertion,NodeSwap,125482.42,131849.05,141344.61
pr76.tsp,SemiGreedyRandomInsertion,NodeShift,113289.33,120057.33,127301.89
pr76.tsp,MSTSimple,---,142545.36,144450.83,145876.13
pr76.tsp,MSTSimple,TwoOpt,112685.12,118115.62,120355.19
pr76.tsp,MSTSimple,NodeSwap,138573.72,140224.22,140984.00
pr76.tsp,MSTSimple,NodeShift,126966.77,129674.72,131112.35
rat195.tsp,NearestNeighbour,---,2658.17,2757.52,2901.10
rat195.tsp,NearestNeighbour,TwoOpt,2455.90,2494.68,2532.20
rat195.tsp,NearestNeighbour,NodeSwap,2623.95,2731.12,2860.92
rat195.tsp,NearestNeighbour,NodeShift,2517.06,2573.63,2673.89
rat195.tsp,SemiGreedyNearestNeighbour,---,4458.45,4688.76,4907.54
rat195.tsp,SemiGreedyNearestNeighbour,TwoOpt,2523.27,2643.43,2765.72
rat195.tsp,SemiGreedyNearestNeighbour,NodeSwap,3163.46,3265.67,3379.25
rat195.tsp,SemiGreedyNearestNeighbour,NodeShift,2914.78,3026.97,3259.64
rat195.tsp,CheapestInsertion,---,2700.60,2733.41,2779.51
rat195.tsp,CheapestInsertion,TwoOpt,2551.74,2603.66,2671.59
rat195.tsp,CheapestInsertion,NodeSwap,2645.36,2673.79,2709.63
rat195.tsp,CheapestInsertion,NodeShift,2464.91,2511.41,2542.88
rat195.tsp,SemiGreedyCheapestInsertion,---,2805.77,2893.14,3053.25
rat195.tsp,SemiGreedyCheapestInsertion,TwoOpt,2519.48,2567.96,2617.13
rat195.tsp,SemiGreedyCheapestInsertion,NodeSwap,2596.54,2712.34,2765.98
rat195.tsp,SemiGreedyCheapestInsertion,NodeShift,2505.23,2575.88,2618.22
rat195.tsp,SemiGreedyRandomInsertion,---,3634.69,3717.56,3799.88
rat195.tsp,SemiGreedyRandomInsertion,TwoOpt,2556.31,2624.28,2703.05
rat195.tsp,SemiGreedyRandomInsertion,NodeSwap,2903.92,3004.46,3113.96
rat195.tsp,SemiGreedyRandomInsertion,NodeShift,2627.49,2705.63,2812.25
rat195.tsp,MSTSimple,---,3259.71,3354.48,3411.34
rat195.tsp,MSTSimple,TwoOpt,2439.18,2504.53,2589.11
rat195.tsp,MSTSimple,NodeSwap,2838.87,2884.24,2918.01
rat195.tsp,MSTSimple,NodeShift,2581.66,2665.17,2763.37
rat99.tsp,NearestNeighbour,---,1407.22,1465.68,1557.59
rat99.tsp,NearestNeighbour,TwoOpt,1245.79,1289.96,1319.77
rat99.tsp,NearestNeighbour,NodeSwap,1337.15,1407.70,1469.97
rat99.tsp,NearestNeighbour,NodeShift,1290.45,1323.37,1386.83
rat99.tsp,SemiGreedyNearestNeighbour,---,2232.94,2432.07,2620.55
rat99.tsp,SemiGreedyNearestNeighbour,TwoOpt,1293.17,1338.17,1404.14
rat99.tsp,SemiGreedyNearestNeighbour,NodeSwap,1428.32,1660.37,2054.92
rat99.tsp,SemiGreedyNearestNeighbour,NodeShift,1402.01,1447.04,1523.20
rat99.tsp,CheapestInsertion,---,1416.12,1454.88,1500.59
rat99.tsp,CheapestInsertion,TwoOpt,1318.91,1356.62,1391.14
rat99.tsp,CheapestInsertion,NodeSwap,1389.11,1415.74,1437.56
rat99.tsp,CheapestInsertion,NodeShift,1309.31,1317.69,1333.03
rat99.tsp,SemiGreedyCheapestInsertion,---,1473.55,1550.15,1615.64
rat99.tsp,SemiGreedyCheapestInsertion,TwoOpt,1285.33,1342.41,1388.01
rat99.tsp,SemiGreedyCheapestInsertion,NodeSwap,1306.86,1405.58,1474.60
rat99.tsp,SemiGreedyCheapestInsertion,NodeShift,1299.58,1359.37,1406.50
rat99.tsp,SemiGreedyRandomInsertion,---,1809.52,1897.68,1990.39
rat99.tsp,SemiGreedyRandomInsertion,TwoOpt,1267.43,1333.72,1377.80
rat99.tsp,SemiGreedyRandomInsertion,NodeSwap,1505.13,1566.75,1653.23
rat99.tsp,SemiGreedyRandomInsertion,NodeShift,1354.75,1410.67,1502.73
rat99.tsp,MSTSimple,---,1629.01,1669.23,1736.51
rat99.tsp,MSTSimple,TwoOpt,1296.98,1330.12,1347.30
rat99.tsp,MSTSimple,NodeSwap,1443.39,1472.17,1502.50
rat99.tsp,MSTSimple,NodeShift,1355.35,1372.73,1410.04
st70.tsp,NearestNeighbour,---,764.85,821.23,859.78
st70.tsp,NearestNeighbour,TwoOpt,696.73,719.28,756.29
st70.tsp,NearestNeighbour,NodeSwap,719.01,750.90,773.48
st70.tsp,NearestNeighbour,NodeShift,709.92,754.66,826.71
st70.tsp,SemiGreedyNearestNeighbour,---,1225.73,1321.19,1513.08
st70.tsp,SemiGreedyNearestNeighbour,TwoOpt,685.58,736.09,789.62
st70.tsp,SemiGreedyNearestNeighbour,NodeSwap,838.29,881.28,942.30
st70.tsp,SemiGreedyNearestNeighbour,NodeShift,795.52,839.65,917.18
st70.tsp,CheapestInsertion,---,745.42,778.39,788.14
st70.tsp,CheapestInsertion,TwoOpt,718.50,737.31,755.48
st70.tsp,CheapestInsertion,NodeSwap,739.19,749.42,767.24
st70.tsp,CheapestInsertion,NodeShift,717.91,728.60,732.07
st70.tsp,SemiGreedyCheapestInsertion,---,801.97,848.17,902.82
st70.tsp,SemiGreedyCheapestInsertion,TwoOpt,714.30,730.49,756.79
st70.tsp,SemiGreedyCheapestInsertion,NodeSwap,732.01,761.46,786.22
st70.tsp,SemiGreedyCheapestInsertion,NodeShift,731.48,742.68,769.99
st70.tsp,SemiGreedyRandomInsertion,---,997.30,1039.36,1130.56
st70.tsp,SemiGreedyRandomInsertion,TwoOpt,695.74,727.97,766.24
st70.tsp,SemiGreedyRandomInsertion,NodeSwap,806.89,848.10,928.19
st70.tsp,SemiGreedyRandomInsertion,NodeShift,744.28,782.31,835.92
st70.tsp,MSTSimple,---,838.64,876.01,905.89
st70.tsp,MSTSimple,TwoOpt,695.16,707.57,729.28
st70.tsp,MSTSimple,NodeSwap,740.88,800.32,828.39
st70.tsp,MSTSimple,NodeShift,741.94,759.90,775.21
